date,coin,marketCap
2024-05-05,Dogecoin,23083739055
2024-04-28,Dogecoin,21291269496
2024-04-21,Dogecoin,23408387825
2024-04-14,Dogecoin,22226052735
2024-04-07,Dogecoin,26638177757
2024-03-31,Dogecoin,28740799675
2024-03-24,Dogecoin,23332803299
2024-03-17,Dogecoin,20328278597
2024-03-10,Dogecoin,25740635018
2024-03-03,Dogecoin,20504791157
2024-02-25,Dogecoin,12332351711
2024-02-18,Dogecoin,11981379956
2024-02-11,Dogecoin,11640654716
2024-02-04,Dogecoin,11251256876
2024-01-28,Dogecoin,11447779917
2024-01-21,Dogecoin,12583234227
2024-01-14,Dogecoin,11549274249
2024-01-07,Dogecoin,11465449514
2023-12-31,Dogecoin,12832894399
2023-12-24,Dogecoin,13331094270
2023-12-17,Dogecoin,13745566780
2023-12-10,Dogecoin,14004178350
2023-12-03,Dogecoin,12275553180
2023-11-26,Dogecoin,11201412321
2023-11-19,Dogecoin,11378917705
2023-11-12,Dogecoin,11019880831
2023-11-05,Dogecoin,9792419892
2023-10-29,Dogecoin,9764997711
2023-10-22,Dogecoin,8656456734
2023-10-15,Dogecoin,8473683444
2023-10-08,Dogecoin,8683486452
2023-10-01,Dogecoin,8772288654
2023-09-24,Dogecoin,8677712485
2023-09-17,Dogecoin,8758409459
2023-09-10,Dogecoin,8936463730
2023-09-03,Dogecoin,8934400490
2023-08-27,Dogecoin,8839251541
2023-08-20,Dogecoin,8963899739
2023-08-13,Dogecoin,10774454527
2023-08-06,Dogecoin,10615515708
2023-07-30,Dogecoin,11266886534
2023-07-23,Dogecoin,9875425661
2023-07-16,Dogecoin,10098198791
2023-07-09,Dogecoin,9210743831
2023-07-02,Dogecoin,9570673712
2023-06-25,Dogecoin,9330804313
2023-06-18,Dogecoin,8704925207
2023-06-11,Dogecoin,8669344084
2023-06-04,Dogecoin,10154559553
2023-05-28,Dogecoin,10156917550
2023-05-21,Dogecoin,10281672707
2023-05-14,Dogecoin,10042154796
2023-05-07,Dogecoin,10694423821
2023-04-30,Dogecoin,11348765555
2023-04-23,Dogecoin,11209722552
2023-04-16,Dogecoin,12375544025
2023-04-09,Dogecoin,11325381364
2023-04-02,Dogecoin,11367807248
2023-03-26,Dogecoin,10355761818
2023-03-19,Dogecoin,10173655194
2023-03-12,Dogecoin,9177744509
2023-03-05,Dogecoin,10348419227
2023-02-26,Dogecoin,11170741555
2023-02-19,Dogecoin,12300072194
2023-02-12,Dogecoin,11399795817
2023-02-05,Dogecoin,13238868374
2023-01-29,Dogecoin,12129625117
2023-01-22,Dogecoin,11666628137
2023-01-15,Dogecoin,12068323857
2023-01-08,Dogecoin,9950401474
2023-01-01,Dogecoin,9675397665
2022-12-25,Dogecoin,10690886551
2022-12-18,Dogecoin,10907318051
2022-12-11,Dogecoin,13219648676
2022-12-04,Dogecoin,13816546601
2022-11-27,Dogecoin,12245454607
2022-11-20,Dogecoin,11630176834
2022-11-13,Dogecoin,12138764774
2022-11-06,Dogecoin,17029136096
2022-10-30,Dogecoin,16183322186
2022-10-23,Dogecoin,8161270903
2022-10-16,Dogecoin,7995514731
2022-10-09,Dogecoin,8403128639
2022-10-02,Dogecoin,8057050261
2022-09-25,Dogecoin,8417974025
2022-09-18,Dogecoin,8261083771
2022-09-11,Dogecoin,8611009375
2022-09-04,Dogecoin,8322534579
2022-08-28,Dogecoin,8455433466
2022-08-21,Dogecoin,9234800247
2022-08-14,Dogecoin,9701462883
2022-08-07,Dogecoin,9128364802
2022-07-31,Dogecoin,9225640213
2022-07-24,Dogecoin,9056463844
2022-07-17,Dogecoin,8522238757
2022-07-10,Dogecoin,9232778953
2022-07-03,Dogecoin,8865691308
2022-06-26,Dogecoin,9079738837
2022-06-19,Dogecoin,7047151689
2022-06-12,Dogecoin,9275458119
2022-06-05,Dogecoin,10827205169
2022-05-29,Dogecoin,10904312781
2022-05-22,Dogecoin,11215241587
2022-05-15,Dogecoin,11957938634
2022-05-08,Dogecoin,16961587504
2022-05-01,Dogecoin,16949333837
2022-04-24,Dogecoin,17808846816
2022-04-17,Dogecoin,19107457607
2022-04-10,Dogecoin,19165261252
2022-04-03,Dogecoin,18434882794
2022-03-27,Dogecoin,18037221359
2022-03-20,Dogecoin,16406470451
2022-03-13,Dogecoin,15292272005
2022-03-06,Dogecoin,16633635746
2022-02-27,Dogecoin,16904081015
2022-02-20,Dogecoin,18712230030
2022-02-13,Dogecoin,19167930603
2022-02-06,Dogecoin,19551164887
2022-01-30,Dogecoin,19007291975
2022-01-23,Dogecoin,17699687755
2022-01-16,Dogecoin,24545157843
2022-01-09,Dogecoin,20139878464
2022-01-02,Dogecoin,23034356104
2021-12-26,Dogecoin,25521478296
2021-12-19,Dogecoin,22867762956
2021-12-12,Dogecoin,22378284973
2021-12-05,Dogecoin,23761598360
2021-11-28,Dogecoin,26984855765
2021-11-21,Dogecoin,31021026022
2021-11-14,Dogecoin,34667769849
2021-11-07,Dogecoin,34667024254
2021-10-31,Dogecoin,35341200121
2021-10-24,Dogecoin,33061597043
2021-10-17,Dogecoin,31422718667
2021-10-10,Dogecoin,32546913547
2021-10-03,Dogecoin,28843582962
2021-09-26,Dogecoin,27568061035
2021-09-19,Dogecoin,31788925028
2021-09-12,Dogecoin,31643808716
2021-09-05,Dogecoin,39363399710
2021-08-29,Dogecoin,37470326302
2021-08-22,Dogecoin,41491614913
2021-08-15,Dogecoin,38430885600
2021-08-08,Dogecoin,33550668704
2021-08-01,Dogecoin,27955385438
2021-07-25,Dogecoin,25869416922
2021-07-18,Dogecoin,23966076761
2021-07-11,Dogecoin,27673709686
2021-07-04,Dogecoin,32206556134
2021-06-27,Dogecoin,31477659181
2021-06-20,Dogecoin,37500205367
2021-06-13,Dogecoin,40697435028
2021-06-06,Dogecoin,48141414070
2021-05-30,Dogecoin,39595872238
2021-05-23,Dogecoin,44531404176
2021-05-16,Dogecoin,65685563368
2021-05-09,Dogecoin,82064020248
2021-05-02,Dogecoin,50748955079
2021-04-25,Dogecoin,34979989822
2021-04-18,Dogecoin,37483584822
2021-04-11,Dogecoin,8249317321
2021-04-04,Dogecoin,7298466979
2021-03-28,Dogecoin,6962666598
2021-03-21,Dogecoin,7634534868
2021-03-14,Dogecoin,7750447457
2021-03-07,Dogecoin,6545855781
2021-02-28,Dogecoin,6538921364
2021-02-21,Dogecoin,7082310130
2021-02-14,Dogecoin,8583843026
2021-02-07,Dogecoin,7271788224
2021-01-31,Dogecoin,3654877537
2021-01-24,Dogecoin,1098138944
2021-01-17,Dogecoin,1185636962
2021-01-10,Dogecoin,1306799491
2021-01-03,Dogecoin,1354819957
2020-12-27,Dogecoin,576604270
2020-12-20,Dogecoin,500738034
2020-12-13,Dogecoin,403838360
2020-12-06,Dogecoin,432447333
2020-11-29,Dogecoin,434604524
2020-11-22,Dogecoin,446351400
2020-11-15,Dogecoin,349939418
2020-11-08,Dogecoin,336953267
2020-11-01,Dogecoin,325251670
2020-10-25,Dogecoin,334863453
2020-10-18,Dogecoin,328237704
2020-10-11,Dogecoin,336574307
2020-10-04,Dogecoin,328320977
2020-09-27,Dogecoin,341467884
2020-09-20,Dogecoin,352026917
2020-09-13,Dogecoin,355632828
2020-09-06,Dogecoin,346063587
2020-08-30,Dogecoin,413541573
2020-08-23,Dogecoin,433687187
2020-08-16,Dogecoin,444957535
2020-08-09,Dogecoin,440037973
2020-08-02,Dogecoin,467039121
2020-07-26,Dogecoin,410561867
2020-07-19,Dogecoin,441694537
2020-07-12,Dogecoin,476993605
2020-07-05,Dogecoin,289659525
2020-06-28,Dogecoin,287701052
2020-06-21,Dogecoin,306496994
2020-06-14,Dogecoin,316032979
2020-06-07,Dogecoin,322823373
2020-05-31,Dogecoin,325041563
2020-05-24,Dogecoin,315817594
2020-05-17,Dogecoin,313347149
2020-05-10,Dogecoin,321346730
2020-05-03,Dogecoin,315929918
2020-04-26,Dogecoin,263319085
2020-04-19,Dogecoin,255976767
2020-04-12,Dogecoin,247542050
2020-04-05,Dogecoin,232243151
2020-03-29,Dogecoin,221390521
2020-03-22,Dogecoin,220571686
2020-03-15,Dogecoin,205572590
2020-03-08,Dogecoin,299943225
2020-03-01,Dogecoin,277173142
2020-02-23,Dogecoin,323020192
2020-02-16,Dogecoin,365134652
2020-02-09,Dogecoin,388530856
2020-02-02,Dogecoin,296190766
2020-01-26,Dogecoin,276253329
2020-01-19,Dogecoin,307116384
2020-01-12,Dogecoin,274549041
2020-01-05,Dogecoin,268594299
2019-12-29,Dogecoin,253514094
2019-12-22,Dogecoin,254839457
2019-12-15,Dogecoin,264068396
2019-12-08,Dogecoin,273128639
2019-12-01,Dogecoin,283828269
2019-11-24,Dogecoin,294871412
2019-11-17,Dogecoin,324397547
2019-11-10,Dogecoin,330569474
2019-11-03,Dogecoin,318932673
2019-10-27,Dogecoin,319026496
2019-10-20,Dogecoin,334028973
2019-10-13,Dogecoin,282030924
2019-10-06,Dogecoin,281514668
2019-09-29,Dogecoin,269038267
2019-09-22,Dogecoin,313507753
2019-09-15,Dogecoin,295043684
2019-09-08,Dogecoin,301654507
2019-09-01,Dogecoin,298721760
2019-08-25,Dogecoin,316960128
2019-08-18,Dogecoin,318831439
2019-08-11,Dogecoin,345167826
2019-08-04,Dogecoin,351435660
2019-07-28,Dogecoin,337453742
2019-07-21,Dogecoin,373060136
2019-07-14,Dogecoin,389414197
2019-07-07,Dogecoin,441852818
2019-06-30,Dogecoin,409507233
2019-06-23,Dogecoin,396051547
2019-06-16,Dogecoin,386239561
2019-06-09,Dogecoin,378800113
2019-06-02,Dogecoin,421320375
2019-05-26,Dogecoin,357695833
2019-05-19,Dogecoin,349891726
2019-05-12,Dogecoin,336651527
2019-05-05,Dogecoin,322811528
2019-04-28,Dogecoin,302266638
2019-04-21,Dogecoin,345950476
2019-04-14,Dogecoin,338810748
2019-04-07,Dogecoin,406349408
2019-03-31,Dogecoin,248000800
2019-03-24,Dogecoin,239915129
2019-03-17,Dogecoin,243917592
2019-03-10,Dogecoin,238504247
2019-03-03,Dogecoin,234670732
2019-02-24,Dogecoin,246095432
2019-02-17,Dogecoin,228472374
2019-02-10,Dogecoin,229212835
2019-02-03,Dogecoin,228249083
2019-01-27,Dogecoin,241550008
2019-01-20,Dogecoin,250337835
2019-01-13,Dogecoin,248993733
2019-01-06,Dogecoin,267091633
2018-12-30,Dogecoin,275195298
2018-12-23,Dogecoin,290410267
2018-12-16,Dogecoin,242424079
2018-12-09,Dogecoin,243637061
2018-12-02,Dogecoin,261965911
2018-11-25,Dogecoin,263579723
2018-11-18,Dogecoin,305712328
2018-11-11,Dogecoin,384859982
2018-11-04,Dogecoin,438598177
2018-10-28,Dogecoin,490660023
2018-10-21,Dogecoin,537765179
2018-10-14,Dogecoin,610379977
2018-10-07,Dogecoin,650756161
2018-09-30,Dogecoin,685053386
2018-09-23,Dogecoin,675594241
2018-09-16,Dogecoin,724088669
2018-09-09,Dogecoin,659173740
2018-09-02,Dogecoin,730758477
2018-08-26,Dogecoin,278592878
2018-08-19,Dogecoin,278187606
2018-08-12,Dogecoin,278808840
2018-08-05,Dogecoin,326655538
2018-07-29,Dogecoin,392515352
2018-07-22,Dogecoin,376829789
2018-07-15,Dogecoin,268465623
2018-07-08,Dogecoin,302656496
2018-07-01,Dogecoin,287897248
2018-06-24,Dogecoin,309309680
2018-06-17,Dogecoin,333875850
2018-06-10,Dogecoin,413353336
2018-06-03,Dogecoin,406552155
2018-05-27,Dogecoin,397311183
2018-05-20,Dogecoin,486481901
2018-05-13,Dogecoin,459989481
2018-05-06,Dogecoin,590943621
2018-04-29,Dogecoin,623299708
2018-04-22,Dogecoin,617142579
2018-04-15,Dogecoin,471245580
2018-04-08,Dogecoin,319806920
2018-04-01,Dogecoin,318539152
2018-03-25,Dogecoin,395886678
2018-03-18,Dogecoin,379564427
2018-03-11,Dogecoin,454568662
2018-03-04,Dogecoin,597357005
2018-02-25,Dogecoin,709988425
2018-02-18,Dogecoin,799625938
2018-02-11,Dogecoin,566121914
2018-02-04,Dogecoin,573240050
2018-01-28,Dogecoin,843096660
2018-01-21,Dogecoin,812268715
2018-01-14,Dogecoin,1360129472
2018-01-07,Dogecoin,1981540125
2017-12-31,Dogecoin,1078012860
2017-12-24,Dogecoin,1020336054
2017-12-17,Dogecoin,670368327
2017-12-10,Dogecoin,297118062
2017-12-03,Dogecoin,247422699
2017-11-26,Dogecoin,224189180
2017-11-19,Dogecoin,153182462
2017-11-12,Dogecoin,117441602
2017-11-05,Dogecoin,132546561
2017-10-29,Dogecoin,135611881
2017-10-22,Dogecoin,118789509
2017-10-15,Dogecoin,118789509
2017-10-08,Dogecoin,118789509
2017-10-01,Dogecoin,118789509
2017-09-24,Dogecoin,99221919
2017-09-17,Dogecoin,92024381
2017-09-10,Dogecoin,154799320
2017-09-03,Dogecoin,240360682
2017-08-27,Dogecoin,187929587
2017-08-20,Dogecoin,185404256
2017-08-13,Dogecoin,194712211
2017-08-06,Dogecoin,210015341
2017-07-30,Dogecoin,187189740
2017-07-23,Dogecoin,215887995
2017-07-16,Dogecoin,143932549
2017-07-09,Dogecoin,255723706
2017-07-02,Dogecoin,271200173
2017-06-25,Dogecoin,317812580
2017-06-18,Dogecoin,344309325
2017-06-11,Dogecoin,394423464
2017-06-04,Dogecoin,352838181
2017-05-28,Dogecoin,275903415
2017-05-21,Dogecoin,319520934
2017-05-14,Dogecoin,131335406
2017-05-07,Dogecoin,145988601
2017-04-30,Dogecoin,82268468
2017-04-23,Dogecoin,57143201
2017-04-16,Dogecoin,49742710
2017-04-09,Dogecoin,48618286
2017-04-02,Dogecoin,null
2017-03-26,Dogecoin,30517836
2017-03-19,Dogecoin,25190175
2017-03-12,Dogecoin,24876352
2017-03-05,Dogecoin,23553881
2017-02-26,Dogecoin,23131891
2017-02-19,Dogecoin,22392914
2017-02-12,Dogecoin,22536280
2017-02-05,Dogecoin,22338728
2017-01-29,Dogecoin,22459538
2017-01-22,Dogecoin,22221894
2017-01-15,Dogecoin,22135111
2017-01-08,Dogecoin,24059650
2017-01-01,Dogecoin,23734953
2016-12-25,Dogecoin,24388846
2016-12-18,Dogecoin,23599821
2016-12-11,Dogecoin,23776305
2016-12-04,Dogecoin,22870916
2016-11-27,Dogecoin,22916157
2016-11-20,Dogecoin,23048056
2016-11-13,Dogecoin,23706499
2016-11-06,Dogecoin,23587162
2016-10-30,Dogecoin,23465659
2016-10-23,Dogecoin,23113965
2016-10-16,Dogecoin,23851308
2016-10-09,Dogecoin,24148266
2016-10-02,Dogecoin,24626743
2016-09-25,Dogecoin,23989001
2016-09-18,Dogecoin,25146754
2016-09-11,Dogecoin,24235744
2016-09-04,Dogecoin,23468462
2016-08-28,Dogecoin,23703411
2016-08-21,Dogecoin,24674601
2016-08-14,Dogecoin,26223791
2016-08-07,Dogecoin,27951986
2016-07-31,Dogecoin,24347777
2016-07-24,Dogecoin,25807453
2016-07-17,Dogecoin,27359024
2016-07-10,Dogecoin,28496231
2016-07-03,Dogecoin,29620294
2016-06-26,Dogecoin,29682002
2016-06-19,Dogecoin,34683973
2016-06-12,Dogecoin,27292730
2016-06-05,Dogecoin,24626208
2016-05-29,Dogecoin,23160819
2016-05-22,Dogecoin,23270830
2016-05-15,Dogecoin,24226549
2016-05-08,Dogecoin,23277440
2016-05-01,Dogecoin,23527094
2016-04-24,Dogecoin,23815790
2016-04-17,Dogecoin,23633764
2016-04-10,Dogecoin,21046383
2016-04-03,Dogecoin,22965078
2016-03-27,Dogecoin,22215756
2016-03-20,Dogecoin,21796671
2016-03-13,Dogecoin,25086025
2016-03-06,Dogecoin,22620059
2016-02-28,Dogecoin,26096451
2016-02-21,Dogecoin,29187207
2016-02-14,Dogecoin,30067726
2016-02-07,Dogecoin,28973382
2016-01-31,Dogecoin,27049435
2016-01-24,Dogecoin,19430377
2016-01-17,Dogecoin,15673562
2016-01-10,Dogecoin,18587920
2016-01-03,Dogecoin,15423332
2015-12-27,Dogecoin,15565364
2015-12-20,Dogecoin,15536964
2015-12-13,Dogecoin,15619472
2015-12-06,Dogecoin,13091827
2015-11-29,Dogecoin,13583361
2015-11-22,Dogecoin,12907685
2015-11-15,Dogecoin,12770287
2015-11-08,Dogecoin,13469908
2015-11-01,Dogecoin,13588533
2015-10-25,Dogecoin,11438973
2015-10-18,Dogecoin,11892513
2015-10-11,Dogecoin,12198489
2015-10-04,Dogecoin,11897807
2015-09-27,Dogecoin,12207742
2015-09-20,Dogecoin,12641053
2015-09-13,Dogecoin,12526985
2015-09-06,Dogecoin,13383441
2015-08-30,Dogecoin,13004105
2015-08-23,Dogecoin,13809509
2015-08-16,Dogecoin,14857894
2015-08-09,Dogecoin,16249084
2015-08-02,Dogecoin,17361068
2015-07-26,Dogecoin,18780813
2015-07-19,Dogecoin,16957663
2015-07-12,Dogecoin,20534524
2015-07-05,Dogecoin,19068906
2015-06-28,Dogecoin,18937761
2015-06-21,Dogecoin,19751024
2015-06-14,Dogecoin,16372119
2015-06-07,Dogecoin,15192898
2015-05-31,Dogecoin,15279410
2015-05-24,Dogecoin,14155939
2015-05-17,Dogecoin,11392465
2015-05-10,Dogecoin,9038934
2015-05-03,Dogecoin,9009657
2015-04-26,Dogecoin,9821481
2015-04-19,Dogecoin,10508777
2015-04-12,Dogecoin,11126642
2015-04-05,Dogecoin,12372450
2015-03-29,Dogecoin,12457250
2015-03-22,Dogecoin,13044561
2015-03-15,Dogecoin,13957426
2015-03-08,Dogecoin,13782367
2015-03-01,Dogecoin,14363099
2015-02-22,Dogecoin,13773360
2015-02-15,Dogecoin,13857226
2015-02-08,Dogecoin,13887014
2015-02-01,Dogecoin,14070638
2015-01-25,Dogecoin,16392645
2015-01-18,Dogecoin,13475161
2015-01-11,Dogecoin,15651427
2015-01-04,Dogecoin,15385008
2014-12-28,Dogecoin,17739460
2014-12-21,Dogecoin,18618693
2014-12-14,Dogecoin,18777947
2014-12-07,Dogecoin,21951208
2014-11-30,Dogecoin,23241176
2014-11-23,Dogecoin,24152765
2014-11-16,Dogecoin,21406840
2014-11-09,Dogecoin,21048979
2014-11-02,Dogecoin,20784555
2014-10-26,Dogecoin,23427041
2014-10-19,Dogecoin,22477500
2014-10-12,Dogecoin,27412673
2014-10-05,Dogecoin,25750054
2014-09-28,Dogecoin,36659612
2014-09-21,Dogecoin,26331875
2014-09-14,Dogecoin,30684529
2014-09-07,Dogecoin,17152207
2014-08-31,Dogecoin,12088267
2014-08-24,Dogecoin,11114177
2014-08-17,Dogecoin,11215049
2014-08-10,Dogecoin,13368540
2014-08-03,Dogecoin,17817819
2014-07-27,Dogecoin,19205604
2014-07-20,Dogecoin,20763508
2014-07-13,Dogecoin,23064291
2014-07-06,Dogecoin,19997229
2014-06-29,Dogecoin,22469066
2014-06-22,Dogecoin,27905750
2014-06-15,Dogecoin,30392093
2014-06-08,Dogecoin,29346443
2014-06-01,Dogecoin,32411547
2014-05-25,Dogecoin,33755004
2014-05-18,Dogecoin,35125194
2014-05-11,Dogecoin,35195735
2014-05-04,Dogecoin,35579321
2014-04-27,Dogecoin,32876233
2014-04-20,Dogecoin,45497406
2014-04-13,Dogecoin,27278892
2014-04-06,Dogecoin,31183539
2014-03-30,Dogecoin,34786463
2014-03-23,Dogecoin,43003981
2014-03-16,Dogecoin,50648515
2014-03-09,Dogecoin,48839229
2014-03-02,Dogecoin,53577174
2014-02-23,Dogecoin,64053895
2014-02-16,Dogecoin,72529881
2014-02-09,Dogecoin,56642006
2014-02-02,Dogecoin,58739687
2014-01-26,Dogecoin,64416612
2014-01-19,Dogecoin,18232457
2014-01-12,Dogecoin,9393689
2014-01-05,Dogecoin,5888961
2013-12-29,Dogecoin,6793938
2013-12-22,Dogecoin,4639566
2013-12-15,Dogecoin,3488670
2025-02-23,USDC,57088551689
2025-02-16,USDC,56368613718
2025-02-09,USDC,56045142850
2025-02-02,USDC,53318824081
2025-01-26,USDC,52179538308
2025-01-19,USDC,47470815141
2025-01-12,USDC,45737930028
2025-01-05,USDC,45516879606
2024-12-29,USDC,43613839676
2024-12-22,USDC,42930532546
2024-12-15,USDC,41984734433
2024-12-08,USDC,41217555347
2024-12-01,USDC,39898927280
2024-11-24,USDC,39021138675
2024-11-17,USDC,37114966814
2024-11-10,USDC,37023288968
2024-11-03,USDC,34876377337
2024-10-27,USDC,34673531949
2024-10-20,USDC,34984975391
2024-10-13,USDC,35013385397
2024-10-06,USDC,35573099708
2024-09-29,USDC,36333264089
2024-09-22,USDC,35842497426
2024-09-15,USDC,35751155721
2024-09-08,USDC,34958889879
2024-09-01,USDC,34724859508
2024-08-25,USDC,34870903063
2024-08-18,USDC,34831557663
2024-08-11,USDC,34459345224
2024-08-04,USDC,33109726376
2024-07-28,USDC,34148847760
2024-07-21,USDC,34120490831
2024-07-14,USDC,33922415939
2024-07-07,USDC,33703986243
2024-06-30,USDC,32264498273
2024-06-23,USDC,32740612029
2024-06-16,USDC,32434944847
2024-06-09,USDC,32175456489
2024-06-02,USDC,32367745924
2024-05-26,USDC,32709493599
2024-05-19,USDC,33496396320
2024-05-12,USDC,33125559801
2024-05-05,USDC,33553569012
2024-04-28,USDC,33498303949
2024-04-21,USDC,33947195929
2024-04-14,USDC,32081468162
2024-04-07,USDC,32938114837
2024-03-31,USDC,32460741765
2024-03-24,USDC,32009320839
2024-03-17,USDC,30874004417
2024-03-10,USDC,30009494582
2024-03-03,USDC,29024244866
2024-02-25,USDC,28121822744
2024-02-18,USDC,28110334758
2024-02-11,USDC,27961853335
2024-02-04,USDC,27060629792
2024-01-28,USDC,26127764448
2024-01-21,USDC,25716146841
2024-01-14,USDC,25476679496
2024-01-07,USDC,25419111813
2023-12-31,USDC,24659690975
2023-12-24,USDC,25066546913
2023-12-17,USDC,24674549914
2023-12-10,USDC,24572867657
2023-12-03,USDC,24554766695
2023-11-26,USDC,24726023156
2023-11-19,USDC,24420316631
2023-11-12,USDC,24249243007
2023-11-05,USDC,24584454813
2023-10-29,USDC,24989725023
2023-10-22,USDC,25591119615
2023-10-15,USDC,25134530787
2023-10-08,USDC,25538082196
2023-10-01,USDC,25109326927
2023-09-24,USDC,25769013760
2023-09-17,USDC,26151982760
2023-09-10,USDC,26124853806
2023-09-03,USDC,26151762539
2023-08-27,USDC,26011880203
2023-08-20,USDC,25986054891
2023-08-13,USDC,26161944529
2023-08-06,USDC,26040360467
2023-07-30,USDC,26545084512
2023-07-23,USDC,26847685807
2023-07-16,USDC,27284376845
2023-07-09,USDC,27520618447
2023-07-02,USDC,27391541347
2023-06-25,USDC,28474568748
2023-06-18,USDC,28337781547
2023-06-11,USDC,28357858208
2023-06-04,USDC,28904346979
2023-05-28,USDC,29022835527
2023-05-21,USDC,29562931910
2023-05-14,USDC,30054743760
2023-05-07,USDC,30369654736
2023-04-30,USDC,30517472542
2023-04-23,USDC,30800816723
2023-04-16,USDC,31807237206
2023-04-09,USDC,32622414241
2023-04-02,USDC,32545586598
2023-03-26,USDC,34136834051
2023-03-19,USDC,36372068012
2023-03-12,USDC,39414641347
2023-03-05,USDC,43887802726
2023-02-26,USDC,42566004100
2023-02-19,USDC,41847466367
2023-02-12,USDC,41347003134
2023-02-05,USDC,42029296087
2023-01-29,USDC,43167479982
2023-01-22,USDC,43327364624
2023-01-15,USDC,43678264953
2023-01-08,USDC,43815414264
2023-01-01,USDC,44528657221
2022-12-25,USDC,44233781036
2022-12-18,USDC,44962564936
2022-12-11,USDC,42708116170
2022-12-04,USDC,43437755639
2022-11-27,USDC,44130944750
2022-11-20,USDC,44454698762
2022-11-13,USDC,44063041659
2022-11-06,USDC,42052836507
2022-10-30,USDC,43687403699
2022-10-23,USDC,43913475710
2022-10-16,USDC,44952268038
2022-10-09,USDC,46054961501
2022-10-02,USDC,47217028392
2022-09-25,USDC,49778209174
2022-09-18,USDC,50275732998
2022-09-11,USDC,51660632937
2022-09-04,USDC,51916991289
2022-08-28,USDC,52159828556
2022-08-21,USDC,52437858150
2022-08-14,USDC,53907543363
2022-08-07,USDC,54298760703
2022-07-31,USDC,54486021783
2022-07-24,USDC,55149837928
2022-07-17,USDC,54834591387
2022-07-10,USDC,55553592501
2022-07-03,USDC,55812518074
2022-06-26,USDC,56026893004
2022-06-19,USDC,55466165647
2022-06-12,USDC,53874889529
2022-06-05,USDC,54094959418
2022-05-29,USDC,53798595398
2022-05-22,USDC,53189636032
2022-05-15,USDC,51311542815
2022-05-08,USDC,48504620166
2022-05-01,USDC,49179894108
2022-04-24,USDC,49903732595
2022-04-17,USDC,50054012926
2022-04-10,USDC,50831613834
2022-04-03,USDC,51852952209
2022-03-27,USDC,51968286155
2022-03-20,USDC,52865924687
2022-03-13,USDC,52421564168
2022-03-06,USDC,52941838088
2022-02-27,USDC,53354079813
2022-02-20,USDC,52684758315
2022-02-13,USDC,52335045828
2022-02-06,USDC,51125781969
2022-01-30,USDC,49822470988
2022-01-23,USDC,43399887532
2022-01-16,USDC,45237354153
2022-01-09,USDC,43582658995
2022-01-02,USDC,42549565818
2021-12-26,USDC,42562441813
2021-12-19,USDC,42095692704
2021-12-12,USDC,41541216678
2021-12-05,USDC,39939629110
2021-11-28,USDC,38142698007
2021-11-21,USDC,34684904835
2021-11-14,USDC,34582367286
2021-11-07,USDC,34307622747
2021-10-31,USDC,33228774070
2021-10-24,USDC,32764610092
2021-10-17,USDC,32751068702
2021-10-10,USDC,33019345832
2021-10-03,USDC,32065396418
2021-09-26,USDC,30960933125
2021-09-19,USDC,29441841305
2021-09-12,USDC,29234449332
2021-09-05,USDC,27728110118
2021-08-29,USDC,27208835429
2021-08-22,USDC,26943862009
2021-08-15,USDC,27747983650
2021-08-08,USDC,27660079591
2021-08-01,USDC,27319676910
2021-07-25,USDC,27075645362
2021-07-18,USDC,26623730448
2021-07-11,USDC,26168294199
2021-07-04,USDC,25571786494
2021-06-27,USDC,25845805611
2021-06-20,USDC,24345717745
2021-06-13,USDC,23644275384
2021-06-06,USDC,22938639641
2021-05-30,USDC,22197384368
2021-05-23,USDC,19863377446
2021-05-16,USDC,16506100926
2021-05-09,USDC,15411075861
2021-05-02,USDC,14711500830
2021-04-25,USDC,13527497524
2021-04-18,USDC,12314666877
2021-04-11,USDC,11185465357
2021-04-04,USDC,10814220927
2021-03-28,USDC,10899687715
2021-03-21,USDC,10047460401
2021-03-14,USDC,9441975284
2021-03-07,USDC,9032233274
2021-02-28,USDC,8973026510
2021-02-21,USDC,7733340120
2021-02-14,USDC,7190053397
2021-02-07,USDC,6433917491
2021-01-31,USDC,5835791902
2021-01-24,USDC,5594771753
2021-01-17,USDC,5042504750
2021-01-10,USDC,4756435704
2021-01-03,USDC,4128120369
2020-12-27,USDC,3567381017
2020-12-20,USDC,3383803900
2020-12-13,USDC,3221104235
2020-12-06,USDC,3054098687
2020-11-29,USDC,2970456072
2020-11-22,USDC,2847988468
2020-11-15,USDC,2831723902
2020-11-08,USDC,2894648970
2020-11-01,USDC,2937044139
2020-10-25,USDC,2791642605
2020-10-18,USDC,2712475152
2020-10-11,USDC,2860465292
2020-10-04,USDC,2635139058
2020-09-27,USDC,2551472974
2020-09-20,USDC,2286773731
2020-09-13,USDC,1960519722
2020-09-06,USDC,1697373902
2020-08-30,USDC,1461801399
2020-08-23,USDC,1337354145
2020-08-16,USDC,1201078658
2020-08-09,USDC,1147426900
2020-08-02,USDC,1087114066
2020-07-26,USDC,1106484358
2020-07-19,USDC,1123580301
2020-07-12,USDC,1108808904
2020-07-05,USDC,1038416512
2020-06-28,USDC,984604097
2020-06-21,USDC,912533594
2020-06-14,USDC,742538868
2020-06-07,USDC,740762681
2020-05-31,USDC,747124387
2020-05-24,USDC,730880485
2020-05-17,USDC,724661419
2020-05-10,USDC,722268680
2020-05-03,USDC,711461082
2020-04-26,USDC,756062774
